                                        上海东证期货有限公司                                        
                                                                    制表时间 Creation Date：20210719
----------------------------------------------------------------------------------------------------
                       交易结算单(逐笔) Settlement Statement(Trade-for-Trade)                       
客户号 Client ID：  88768668          客户名称 Client Name：PETROCHINA INTERNATIONAL (HONG KONG) CORPORATION LIMITED
日期 Date：20210719

                   资金状况  币种：人民币  Account Summary  Currency：CNY 
----------------------------------------------------------------------------------------------------
期初结存 Balance b/f：                 99419396.03  基础保证金 Initial Margin：                 0.00
出 入 金 Deposit/Withdrawal：                 0.00  期末结存 Balance c/f：              103647515.29
平仓盈亏 Total P/L：                    4244300.00  质 押 金 Pledge Amount：                    0.00
浮动盈亏 Accum. P/L：                 -11230300.00  客户权益 Client Equity：：           92417215.29
期权执行盈亏 Exercise P/L：                   0.00  货币质押保证金占用 FX Pledge Occ.：         0.00
手 续 费 Commission：                     16180.74  保证金占用 Margin Occupied：         44568700.00
行权手续费 Exercise Fee：                     0.00  交割保证金 Delivery Margin：                0.00
交割手续费 Delivery Fee：                     0.00  多头期权市值 Market value(long)：           0.00
货币质入 New FX Pledge：                      0.00  空头期权市值 Market value(short)：          0.00
货币质出 FX Redemption：                      0.00  市值权益 Market value(equity)：      92417215.29
质押变化金额 Chg in Pledge Amt：              0.00  可用资金 Fund Avail.：               47848515.29
权利金收入 Premium received：                 0.00  风 险 度 Risk Degree：                    48.23%
权利金支出 Premium paid：                     0.00  应追加资金 Margin Call：                    0.00
货币质押变化金额 Chg in FX Pledge:            0.00

                                                              成交记录 Transaction Record 
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|成交日期| 交易所 |       品种       |      合约      |买/卖|   投/保    |  成交价  | 手数 |   成交额   |       开平       |  手续费  |  平仓盈亏  |     权利金收支      |  成交序号  |  成交类型  |
|  Date  |Exchange|     Product      |   Instrument   | B/S |    S/H     |   Price  | Lots |  Turnover  |       O/C        |   Fee    | Total  P/L |Premium Received/Paid|  Trans.No. | trade type |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|20210719|能源中心|原油              |     sc2108     |   卖| 套保       |   432.100|   400|172840000.00|平昨              |   8090.37| -8824000.00|                 0.00|000000165496|  TAS成交   |
|20210719|能源中心|原油              |     sc2108     |买   | 套保       |   432.100|   400|172840000.00|平昨              |   8090.37| 13068300.00|                 0.00|000000165496|  TAS成交   |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|共   2条|        |                  |                      |            |          |   800|345680000.00|                  |  16180.74|  4244300.00|                 0.00|            |            |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
能源中心---INE  上期所---SHFE   中金所---CFFEX  大商所---DCE   郑商所---CZCE
买---Buy   卖---Sell
投机---Speculation  套保---Hedge  套利---Arbitrage  一般---General  交易---Trade  做市商---Market Maker
开---Open 平---Close 平今---Close Today 强平---Forced Liquidation 平昨---Close Prev. 强减---Forced Reduction 本地强平---Local Forced Liquidation 

                                                         平仓明细 Position Closed 
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| 平仓日期 | 交易所 |       品种       |      合约      |开仓日期 |买/卖|   手数   |     开仓价    |     昨结算     |   成交价   |  平仓盈亏  |     权利金收支      |  成交类型  |
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.600|         438.500|         432.100|   -31500.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      3|        463.600|         438.500|         432.100|   -94500.00|  -19200.00|  129630.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      3|        463.500|         438.500|         432.100|   -94200.00|  -19200.00|  129630.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.500|         438.500|         432.100|   -31400.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.500|         438.500|         432.100|   -31400.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.500|         438.500|         432.100|   -31400.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.500|         438.500|         432.100|   -31400.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.500|         438.500|         432.100|   -31400.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |     10|        463.600|         438.500|         432.100|  -315000.00|  -64000.00|  432100.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      1|        463.400|         438.500|         432.100|   -31300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707|一般        |买   |      2|        463.400|         438.500|         432.100|   -62600.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.400|         438.500|         432.100|   -20300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.400|         438.500|         432.100|   -20300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.400|         438.500|         432.100|   -20300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.400|         438.500|         432.100|   -20300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.400|         438.500|         432.100|   -20300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.400|         438.500|         432.100|   -40600.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.400|         438.500|         432.100|   -40600.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.400|         438.500|         432.100|   -20300.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |     10|        452.300|         438.500|         432.100|  -202000.00|  -64000.00|  432100.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |     10|        452.300|         438.500|         432.100|  -202000.00|  -64000.00|  432100.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |     10|        452.200|         438.500|         432.100|  -201000.00|  -64000.00|  432100.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      7|        452.000|         438.500|         432.100|  -139300.00|  -44800.00|  302470.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.900|         438.500|         432.100|   -19800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.900|         438.500|         432.100|   -19800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      7|        452.000|         438.500|         432.100|  -139300.00|  -44800.00|  302470.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        451.900|         438.500|         432.100|   -39600.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.900|         438.500|         432.100|   -19800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.900|         438.500|         432.100|   -19800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.900|         438.500|         432.100|   -19800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      5|        451.900|         438.500|         432.100|   -99000.00|  -32000.00|  216050.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      7|        452.000|         438.500|         432.100|  -139300.00|  -44800.00|  302470.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.000|         438.500|         432.100|   -39800.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      7|        452.100|         438.500|         432.100|  -140000.00|  -44800.00|  302470.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      6|        452.200|         438.500|         432.100|  -120600.00|  -38400.00|  259260.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.200|         438.500|         432.100|   -40200.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.200|         438.500|         432.100|   -40200.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.300|         438.500|         432.100|   -20200.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      3|        452.300|         438.500|         432.100|   -60600.00|  -19200.00|  129630.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.200|         438.500|         432.100|   -20100.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.100|         438.500|         432.100|   -40000.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.100|         438.500|         432.100|   -20000.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      6|        452.000|         438.500|         432.100|  -119400.00|  -38400.00|  259260.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      4|        452.000|         438.500|         432.100|   -79600.00|  -25600.00|  172840.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.000|         438.500|         432.100|   -39800.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        451.800|         438.500|         432.100|   -19700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.000|         438.500|         432.100|   -39800.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        452.000|         438.500|         432.100|   -19900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        452.000|         438.500|         432.100|   -39800.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        448.800|         438.500|         432.100|   -33400.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.800|         438.500|         432.100|   -16700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      7|        448.800|         438.500|         432.100|  -116900.00|  -44800.00|  302470.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      3|        448.900|         438.500|         432.100|   -50400.00|  -19200.00|  129630.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      2|        449.000|         438.500|         432.100|   -33800.00|  -12800.00|   86420.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      5|        449.000|         438.500|         432.100|   -84500.00|  -32000.00|  216050.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        449.000|         438.500|         432.100|   -16900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        449.000|         438.500|         432.100|   -16900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        449.000|         438.500|         432.100|   -16900.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.800|         438.500|         432.100|   -16700.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
|能源中心|       原油       |     sc2108     | 20210707| 套保       |买   |      1|        448.900|         438.500|         432.100|   -16800.00|   -6400.00|   43210.00|                  0.00|
